,KMeans_Cluster,GMM_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
6074,4,4,2,1
6075,0,0,15,0
6076,0,0,15,0
6077,4,4,2,3
6078,4,4,2,3
6079,4,4,2,3
6080,4,4,2,3
6081,4,4,2,3
6082,4,4,2,3
6083,4,4,2,3
6084,4,4,2,3
6085,4,4,2,3
6086,4,4,2,3
6087,4,4,2,3
6088,4,4,2,3
6089,4,4,2,1
6090,4,4,2,3
6091,4,4,2,3
6092,4,4,2,3
6093,4,4,2,3
6094,4,4,2,3
6095,4,4,2,3
6096,4,4,2,3
6097,4,4,2,3
6098,4,4,2,3
6099,4,4,2,3
6100,4,4,2,3
6101,4,4,2,3
6102,4,4,2,3
6103,4,4,2,3
6104,4,4,2,3
6105,4,4,2,3
6106,4,4,2,3
6107,4,4,2,3
6108,4,4,2,3
6109,4,4,2,3
6110,4,4,2,3
6111,4,4,2,3
6112,4,4,2,3
6113,4,4,2,3
6114,4,4,2,3
6115,4,4,2,3
6116,4,4,2,1
6117,4,4,2,1
6118,0,0,3,0
6119,0,0,15,0
6120,4,4,2,3
6121,4,4,2,3
6122,4,4,2,3
6123,4,4,2,3
6124,4,4,2,3
6125,4,4,2,3
6126,4,4,2,3
6127,4,4,2,3
6128,4,4,2,3
6129,4,4,2,3
6130,4,4,2,3
6131,4,4,2,3
6132,4,4,2,3
6133,4,4,2,3
6134,4,4,2,3
6135,4,4,2,3
6136,4,4,2,3
6137,4,4,2,3
6138,4,4,2,3
6139,4,4,2,3
6140,4,4,2,3
6141,4,4,2,3
6142,4,4,2,3
6143,4,4,2,3
6144,4,4,2,3
6145,4,4,2,3
6146,4,4,2,3
6147,4,4,2,3
6148,4,4,2,3
6149,4,4,2,3
6150,4,4,2,3
6151,4,4,2,3
6152,4,4,2,3
6153,4,4,2,3
6154,4,4,2,3
6155,4,4,2,3
6156,4,4,2,3
6157,4,4,2,3
6158,4,4,2,3
6159,4,4,2,3
6160,4,4,2,3
6161,4,4,2,3
6162,4,4,2,3
6163,4,4,2,3
6164,4,4,2,3
6165,4,4,2,3
6166,4,4,2,3
6167,4,4,2,3
6168,4,4,2,3
6169,4,4,2,3
6170,4,4,2,3
6171,4,4,2,3
6172,4,4,2,1
6173,4,4,2,1
6174,4,4,2,3
6175,4,4,2,3
6176,4,4,2,3
6177,4,4,2,3
6178,4,4,2,3
6179,4,4,2,3
6180,4,4,2,3
6181,4,4,2,3
6182,4,4,2,3
6183,4,4,2,3
6184,4,4,2,3
6185,4,4,2,3
6186,4,4,2,3
6187,4,4,2,3
6188,4,4,2,3
6189,0,0,15,0
6190,0,0,3,0
6191,4,4,2,3
6192,4,4,2,3
6193,4,4,2,3
6194,4,4,2,3
6195,4,4,2,3
6196,4,4,2,3
6197,4,4,2,3
6198,4,4,2,3
6199,4,4,2,3
6200,4,4,2,3
6201,4,4,2,3
6202,4,4,2,1
6203,4,4,2,1
6204,0,0,3,0
6205,0,0,15,0
6206,4,4,2,3
6207,4,4,2,3
6208,4,4,2,1
6209,4,4,2,3
6210,4,4,2,3
6211,4,4,2,3
6212,4,4,2,1
6213,0,0,3,0
6214,0,0,15,0
6215,4,4,2,3
6216,4,4,2,3
6217,4,4,2,3
6218,4,4,2,3
6219,4,4,2,3
6220,4,4,2,3
6221,4,4,2,3
6222,0,0,3,0
6223,0,0,3,0
6224,0,0,3,0
6225,0,0,3,0
6227,0,0,3,0
6228,0,0,3,0
6229,0,0,3,0
6230,0,0,3,0
6231,0,0,3,0
6232,0,0,3,0
6233,0,0,3,0
6234,0,0,3,0
6235,0,0,3,0
6236,0,0,15,0
6237,0,0,3,0
6238,0,0,3,0
6239,0,0,3,0
6240,0,0,3,0
6241,0,0,3,0
6242,0,0,3,0
6243,0,0,15,0
6244,0,0,3,0
6245,0,0,3,0
6246,0,0,4,0
6247,0,0,15,0
6248,0,0,15,0
6249,0,0,3,0
6250,0,0,3,0
6251,0,0,15,0
6252,0,0,3,0
6253,0,0,3,0
6254,0,0,3,0
6255,0,0,3,0
6256,0,0,3,0
6257,0,0,3,0
6258,0,0,15,0
6259,0,0,3,0
6260,0,0,3,0
6261,0,0,3,0
6262,0,0,15,0
6263,0,0,3,0
6264,0,0,3,0
6265,0,0,15,0
6266,0,0,15,0
6267,0,0,3,0
6268,0,0,3,0
6269,0,0,3,0
6270,0,0,3,0
6271,0,0,3,0
6272,0,0,3,0
6273,0,0,3,0
6274,0,0,3,0
6275,0,0,3,0
6276,0,0,3,0
6277,0,0,15,0
6278,0,0,3,0
6279,0,0,3,0
6280,0,0,3,0
6281,0,0,3,0
6282,0,0,3,0
6283,0,0,3,0
6284,0,0,3,0
6285,0,0,3,0
6286,0,0,3,0
6287,0,0,3,0
6288,0,0,15,0
6289,0,0,3,0
6290,0,0,3,0
6291,0,0,3,0
6292,0,0,3,0
6293,0,0,1,0
6294,0,0,15,0
6295,0,0,15,0
6296,0,0,3,0
6297,0,0,3,0
6298,0,0,3,0
6299,0,0,15,0
6300,0,0,1,0
6301,0,0,15,0
6302,0,0,15,0
6303,0,0,3,0
6304,0,0,3,0
6305,0,0,3,0
6306,0,0,3,0
6307,0,0,3,0
6308,0,0,3,0
6309,0,0,3,0
6310,0,0,3,0
6311,0,0,3,0
6312,0,0,3,0
6313,0,0,3,0
6314,0,0,3,0
6315,0,0,3,0
6316,0,0,15,0
6317,0,0,3,0
6318,0,0,3,0
6319,0,0,3,0
6320,0,0,3,0
6321,0,0,3,0
6322,0,0,3,0
6323,0,0,3,0
6324,0,0,3,0
6325,0,0,3,0
6326,0,0,3,0
6327,0,0,3,0
6328,0,0,3,0
6329,0,0,3,0
6330,0,0,3,0
6331,0,0,3,0
6332,0,0,3,0
6333,0,0,3,0
6334,0,0,3,0
6335,0,0,3,0
6336,0,0,3,0
6337,0,0,3,0
6338,0,0,15,0
6339,0,0,15,0
6340,0,0,1,0
6341,0,0,15,0
6342,0,0,3,0
6343,0,0,3,0
6344,0,0,3,0
6345,0,0,15,0
6346,0,0,3,0
6347,0,0,15,0
6348,0,0,3,0
6349,0,0,3,0
6350,0,0,3,0
6351,0,0,1,0
6352,0,0,3,0
6353,0,0,15,0
6354,0,0,1,0
6355,0,0,15,0
6356,0,0,3,0
6357,0,0,3,0
6358,0,0,3,0
6359,0,0,3,0
6360,0,0,3,0
6361,0,0,15,0
6362,0,0,3,0
6363,0,0,3,0
6364,0,0,3,0
6365,0,0,3,0
6366,0,0,15,0
6367,0,0,3,0
6368,0,0,3,0
6369,0,0,3,0
6370,0,0,15,0
6371,0,0,3,0
6372,0,0,15,0
6373,0,0,3,0
6374,0,0,15,0
6375,0,0,3,0
6376,0,0,3,0
6377,0,0,3,0
6378,0,0,3,0
6379,0,0,3,0
6380,0,0,3,0
6381,0,0,3,0
6382,0,0,3,0
6383,0,0,3,0
6384,0,0,3,0
6385,0,0,15,0
6386,0,0,3,0
6387,0,0,15,0
6388,0,0,3,0
6389,0,0,3,0
6390,0,0,3,0
6391,0,0,3,0
6392,0,0,15,0
6393,0,0,15,0
6394,0,0,15,0
6395,0,0,3,0
6396,0,0,1,0
6397,0,0,15,0
6398,0,0,3,0
6399,0,0,15,0
6400,0,0,3,0
6401,0,0,15,0
6402,0,0,3,0
6403,0,0,15,0
6404,0,0,3,0
6405,0,0,3,0
6406,0,0,3,0
6407,0,0,3,0
6408,0,0,15,0
6409,0,0,3,0
6410,0,0,3,0
6411,0,0,3,0
6412,0,0,15,0
6413,0,0,3,0
6414,0,0,3,0
6415,0,0,3,0
6416,0,0,3,0
6417,0,0,15,0
6418,0,0,3,0
6419,0,0,3,0
6420,0,0,15,0
6421,0,0,3,0
6422,0,0,3,0
6423,0,0,3,0
6424,0,0,3,0
6425,0,0,3,0
6426,0,0,3,0
6427,0,0,3,0
6428,0,0,3,0
6429,0,0,3,0
6430,0,0,3,0
6431,0,0,3,0
6432,0,0,3,0
6433,0,0,3,0
6434,0,0,3,0
6435,0,0,3,0
6436,0,0,3,0
6437,0,0,3,0
6438,0,0,3,0
6439,0,0,3,0
6440,0,0,3,0
6441,0,0,3,0
6442,0,0,3,0
6443,0,0,3,0
6444,0,0,3,0
6445,0,0,3,0
6446,0,0,3,0
6447,0,0,3,0
6448,0,0,3,0
6449,0,0,3,0
6450,0,0,3,0
6451,0,0,3,0
6452,0,0,3,0
6453,0,0,3,0
6454,0,0,3,0
6455,0,0,3,0
6456,0,0,3,0
6457,0,0,3,0
6458,0,0,3,0
6459,0,0,3,0
6460,0,0,3,0
6461,0,0,3,0
6462,0,0,3,0
6463,0,0,3,0
6464,0,0,3,0
6465,0,0,3,0
6466,0,0,3,0
6467,0,0,3,0
6468,0,0,3,0
6469,0,0,3,0
6470,0,0,3,0
6471,0,0,3,0
6472,0,0,3,0
6473,0,0,3,0
6474,0,0,3,0
6475,0,0,3,0
6476,0,0,3,0
6477,0,0,3,0
6478,0,0,3,0
6479,0,0,3,0
6480,0,0,3,0
6481,0,0,3,0
6482,0,0,3,0
6483,0,0,3,0
6484,0,0,3,0
6485,0,0,3,0
6486,0,0,3,0
6487,0,0,3,0
6488,0,0,3,0
6489,0,0,3,0
6490,0,0,3,0
6491,0,0,3,0
6492,0,0,3,0
6493,0,0,3,0
6494,0,0,3,0
6495,0,0,3,0
6496,0,0,3,0
6497,0,0,3,0
6498,0,0,3,0
6499,0,0,3,0
6500,0,0,3,0
6501,0,0,3,0
6502,0,0,3,0
6503,0,0,3,0
6504,0,0,3,0
6505,0,0,3,0
6506,0,0,3,0
6507,0,0,3,0
6508,0,0,3,0
6509,0,0,3,0
6510,0,0,3,0
6511,0,0,3,0
6512,0,0,3,0
6513,0,0,3,0
6514,0,0,3,0
6515,0,0,3,0
6516,0,0,3,0
6517,0,0,3,0
6518,0,0,3,0
6519,0,0,3,0
6520,0,0,3,0
6521,0,0,3,0
6525,0,0,3,0
6526,0,0,3,0
6527,0,0,3,0
6528,0,0,3,0
6529,0,0,3,0
6530,0,0,3,0
6531,0,0,3,0
6532,0,0,3,0
6533,0,0,3,0
6534,0,0,3,0
6535,0,0,3,0
6537,0,0,3,0
6538,0,0,3,0
6539,0,0,3,0
6540,0,0,3,0
6541,0,0,3,0
6542,0,0,3,0
6543,0,0,3,0
6544,0,0,3,0
6545,0,0,3,0
6546,0,0,3,0
6547,0,0,3,0
6548,0,0,3,0
6549,0,0,3,0
6550,0,0,3,0
6551,0,0,3,0
6552,0,0,3,0
6553,0,0,3,0
6554,0,0,3,0
6555,0,0,3,0
6558,0,0,3,0
6559,0,0,3,0
6560,0,0,3,0
6561,0,0,3,0
6562,0,0,3,0
6563,0,0,3,0
6564,0,0,3,0
6565,0,0,3,0
6566,0,0,3,0
6567,0,0,3,0
6568,0,0,3,0
6569,0,0,3,0
6570,0,0,3,0
6571,0,0,3,0
6572,0,0,3,0
6573,0,0,3,0
6574,0,0,3,0
6575,0,0,3,0
6576,0,0,3,0
6577,0,0,3,0
6578,0,0,3,0
6579,0,0,3,0
6580,0,0,3,0
6581,0,0,3,0
6582,0,0,3,0
6583,0,0,3,0
6584,0,0,3,0
6585,0,0,3,0
6586,0,0,3,0
6587,0,0,3,0
6588,0,0,3,0
6589,0,0,3,0
6590,0,0,3,0
6591,0,0,3,0
6592,0,0,3,0
6593,0,0,3,0
6594,0,0,3,0
6595,0,0,3,0
6596,0,0,3,0
6597,0,0,3,0
6598,0,0,3,0
6599,0,0,3,0
6600,0,0,3,0
6603,0,0,3,0
6604,0,0,3,0
6605,0,0,3,0
6606,0,0,3,0
6607,0,0,3,0
6612,0,0,3,0
6613,0,0,3,0
6615,0,0,3,0
6617,0,0,3,0
6618,0,0,3,0
6619,0,0,3,0
6620,0,0,3,0
6621,0,0,3,0
6622,0,0,3,0
6623,0,0,3,0
6624,0,0,3,0
6625,0,0,3,0
6628,0,0,16,0
6629,0,0,16,0
6630,4,4,2,3
6631,4,4,2,3
6632,0,0,3,0
6633,0,0,3,0
6634,0,0,16,0
6635,0,0,16,0
6636,4,4,2,3
6637,4,4,2,3
6638,4,4,2,3
6639,0,0,3,0
6640,0,0,3,0
6641,0,0,3,0
6642,0,0,3,0
6643,4,4,2,3
6644,0,0,3,0
6645,0,0,16,0
6646,4,4,2,3
6647,4,4,2,3
6648,0,0,3,0
6649,0,0,3,0
6650,0,0,16,0
6651,0,0,16,0
6652,4,4,2,3
6653,4,4,2,3
6654,4,4,2,3
6655,0,0,3,0
6656,0,0,16,0
6657,4,4,2,3
6658,0,0,3,0
6659,0,0,3,0
6660,4,4,2,3
6661,4,4,2,3
6662,0,0,16,0
6663,0,0,16,0
6664,0,0,3,0
6665,0,0,3,0
6666,0,0,3,0
6667,0,0,3,0
6668,0,0,3,0
6669,0,0,16,0
6670,0,0,3,0
6671,0,0,3,0
6672,0,0,16,0
6673,4,4,2,3
6674,4,4,2,3
6675,4,4,2,3
6676,0,0,16,0
6677,0,0,3,0
6678,0,0,3,0
6679,0,0,16,0
6680,4,4,2,3
6681,0,0,16,0
6682,0,0,16,0
6683,0,0,16,0
6684,0,0,3,0
6685,4,4,2,3
6686,0,0,3,0
6687,0,0,3,0
6688,4,4,2,3
6689,0,0,16,0
6690,4,4,2,3
6691,0,0,3,0
6692,4,4,2,3
6693,0,0,16,0
6694,0,0,16,0
6695,0,0,3,0
6696,0,0,3,0
6697,4,4,2,3
6698,0,0,3,0
6699,4,4,2,3
6700,4,4,2,3
6701,4,4,2,3
6702,4,4,2,3
6703,0,0,16,0
6704,0,0,16,0
6705,0,0,3,0
6706,4,4,2,3
6707,4,4,2,3
6708,4,4,2,3
6709,0,0,3,0
6710,4,4,2,3
6711,0,0,16,0
6712,0,0,16,0
6713,0,0,3,0
6714,0,0,3,0
6715,4,4,2,3
6716,4,4,2,3
6717,4,4,2,3
6718,4,4,2,3
6719,0,0,16,0
6720,0,0,16,0
6721,0,0,16,0
6722,0,0,16,0
6723,0,0,16,0
6724,4,4,2,3
6725,4,4,2,3
6726,0,0,3,0
6727,0,0,16,0
6728,0,0,16,0
6729,0,0,3,0
6730,0,0,3,0
6731,0,0,3,0
6732,0,0,3,0
6733,0,0,3,0
6734,0,0,3,0
6735,0,0,3,0
6736,0,0,3,0
6737,4,4,2,3
6738,4,4,2,3
6739,4,4,2,3
6740,4,4,2,3
6741,0,0,16,0
6742,0,0,16,0
6743,0,0,16,0
6744,4,4,2,3
6745,0,0,3,0
6746,4,4,2,3
6747,0,0,3,0
6748,0,0,16,0
6749,0,0,3,0
6750,0,0,3,0
6751,0,0,16,0
6752,0,0,16,0
6753,0,0,3,0
6754,0,0,3,0
6755,0,0,16,0
6756,4,4,2,3
6757,4,4,2,3
6758,4,4,2,3
6759,0,0,3,0
6760,0,0,16,0
6761,4,4,2,3
6762,4,4,2,3
6763,4,4,2,3
6764,0,0,3,0
6765,0,0,3,0
6766,0,0,3,0
6767,0,0,3,0
6768,4,4,2,3
6769,4,4,2,3
6770,0,0,3,0
6771,0,0,16,0
6772,0,0,3,0
6773,0,0,3,0
6774,0,0,3,0
6775,4,4,2,3
6776,0,0,16,0
6777,0,0,3,0
6778,0,0,16,0
6779,0,0,16,0
6780,0,0,3,0
6781,4,4,2,3
6782,4,4,2,3
6783,0,0,3,0
6784,0,0,16,0
6785,0,0,16,0
6786,0,0,16,0
6787,4,4,2,3
6788,4,4,2,3
6789,4,4,2,3
6790,0,0,3,0
6791,0,0,16,0
6792,0,0,3,0
6793,0,0,3,0
6794,0,0,3,0
6795,4,4,2,3
6796,4,4,2,3
6797,0,0,16,0
6798,0,0,16,0
6799,0,0,3,0
6800,0,0,3,0
6801,0,0,3,0
6802,0,0,3,0
6803,0,0,16,0
6804,0,0,16,0
6805,4,4,2,3
6806,4,4,2,3
6807,0,0,3,0
6808,0,0,16,0
6809,0,0,16,0
6810,4,4,2,3
6811,4,4,2,3
6812,0,0,16,0
6813,0,0,16,0
6814,0,0,3,0
6815,0,0,3,0
6816,4,4,2,3
6817,4,4,2,3
6818,4,4,2,3
6819,0,0,16,0
6820,0,0,3,0
6821,0,0,3,0
6822,4,4,2,3
6823,4,4,2,3
6824,4,4,2,3
6825,4,4,2,3
6826,0,0,16,0
6827,0,0,16,0
6828,0,0,16,0
6829,0,0,16,0
6830,4,4,2,3
6831,4,4,2,3
6832,0,0,16,0
6833,0,0,16,0
6834,0,0,3,0
6835,0,0,3,0
6836,0,0,16,0
6837,4,4,2,3
6838,4,4,2,3
6839,4,4,2,3
6840,4,4,2,3
6841,4,4,2,3
6842,4,4,2,3
6843,4,4,2,3
6844,0,0,16,0
6845,0,0,3,0
6846,4,4,2,3
6847,0,0,3,0
6848,0,0,3,0
6849,4,4,2,3
6850,4,4,2,3
6851,0,0,16,0
6852,0,0,16,0
6853,4,4,2,3
6854,4,4,2,3
6855,4,4,2,3
6856,4,4,2,3
6857,0,0,16,0
6858,0,0,16,0
6859,0,0,16,0
6860,4,4,2,3
6861,0,0,16,0
6862,4,4,2,3
6863,0,0,16,0
6864,0,0,16,0
6865,0,0,3,0
6866,0,0,3,0
6867,4,4,2,3
6868,4,4,2,3
6869,0,0,3,0
6870,0,0,16,0
6871,4,4,2,3
6872,0,0,16,0
6873,4,4,2,3
6874,4,4,2,3
6875,0,0,16,0
6876,0,0,16,0
6877,0,0,16,0
6878,4,4,2,3
6879,4,4,2,3
6880,4,4,2,3
6881,4,4,2,3
6882,0,0,3,0
6883,0,0,16,0
6884,0,0,3,0
6885,0,0,16,0
6886,4,4,2,3
6887,4,4,2,3
6888,0,0,3,0
6889,0,0,3,0
6890,0,0,16,0
6891,0,0,16,0
6892,4,4,2,3
6893,0,0,16,0
6894,0,0,3,0
6895,0,0,16,0
6896,4,4,2,3
6897,0,0,3,0
6898,0,0,3,0
6899,4,4,2,3
6900,4,4,2,3
6901,4,4,2,3
6902,4,4,2,3
6903,0,0,16,0
6904,0,0,3,0
6905,4,4,2,3
6906,0,0,16,0
6907,4,4,2,3
6908,4,4,2,3
6909,4,4,2,3
6910,0,0,3,0
6911,0,0,3,0
6912,0,0,3,0
6913,0,0,16,0
6914,0,0,3,0
6915,0,0,16,0
6916,4,4,2,3
6917,0,0,3,0
6918,0,0,3,0
6919,0,0,16,0
6920,0,0,16,0
6921,4,4,2,3
6922,4,4,2,3
6923,4,4,2,3
6924,4,4,2,3
6925,4,4,2,3
6926,4,4,2,3
6927,4,4,2,3
6928,0,0,3,0
6929,4,4,2,3
6930,0,0,16,0
6931,4,4,2,3
6932,4,4,2,3
6933,0,0,3,0
6934,0,0,3,0
6935,0,0,16,0
6936,0,0,16,0
6937,4,4,2,3
6938,4,4,2,3
6939,0,0,3,0
6940,0,0,3,0
6941,0,0,16,0
6942,0,0,16,0
6943,0,0,16,0
6944,0,0,16,0
6945,0,0,3,0
6946,0,0,3,0
6947,0,0,3,0
6948,0,0,16,0
6949,4,4,2,3
6950,0,0,3,0
6951,4,4,2,3
6952,0,0,3,0
6953,0,0,3,0
6954,0,0,3,0
6955,0,0,3,0
6956,0,0,16,0
6957,0,0,3,0
6958,4,4,2,3
6959,4,4,2,3
6960,4,4,2,3
6961,4,4,2,3
6962,0,0,3,0
6963,0,0,16,0
6964,4,4,2,3
6965,0,0,16,0
6966,0,0,3,0
6967,0,0,16,0
6968,0,0,16,0
6969,0,0,16,0
6970,0,0,3,0
6971,4,4,2,3
6972,4,4,2,3
6973,4,4,2,3
6974,4,4,2,3
6975,4,4,2,3
6976,0,0,16,0
6977,0,0,16,0
6978,0,0,16,0
6979,4,4,2,3
6980,0,0,16,0
6981,0,0,16,0
6982,4,4,2,3
6983,0,0,3,0
6984,4,4,2,3
6985,0,0,3,0
6986,4,4,2,3
6987,4,4,2,3
6988,0,0,3,0
6989,0,0,16,0
6990,0,0,3,0
6991,0,0,3,0
6992,0,0,16,0
6993,0,0,16,0
6994,0,0,16,0
6995,0,0,3,0
6996,0,0,3,0
6997,4,4,2,3
6998,4,4,2,3
6999,4,4,2,3
7000,4,4,2,3
7001,0,0,16,0
7002,0,0,3,0
7003,0,0,3,0
7004,0,0,16,0
7005,4,4,2,3
7006,4,4,2,3
7007,4,4,2,3
7008,4,4,2,3
7009,4,4,2,3
7010,4,4,2,3
7011,4,4,2,3
7012,4,4,2,3
7013,4,4,2,3
7014,4,4,2,3
7015,4,4,2,3
7016,4,4,2,3
7017,4,4,2,3
7018,4,4,2,3
7019,4,4,2,3
7020,4,4,2,3
7021,4,4,2,3
7022,4,4,2,3
7023,4,4,2,3
7024,4,4,2,3
7025,4,4,2,3
7026,4,4,2,3
7027,4,4,2,3
7028,4,4,2,3
7029,4,4,2,3
7030,4,4,2,3
7031,4,4,2,3
7032,4,4,2,3
7033,4,4,2,3
7034,4,4,24,3
7035,4,4,2,3
7036,4,4,2,3
7037,4,4,24,3
7038,4,4,2,3
7039,4,4,2,3
7040,4,4,2,3
7041,4,4,2,3
7042,4,4,2,3
7043,4,4,2,3
7044,4,4,2,3
7045,4,4,2,3
7046,4,4,2,3
7047,4,4,24,3
7048,4,4,2,3
7049,4,4,2,3
7050,4,4,2,3
7051,4,4,2,3
7052,4,4,2,3
7053,4,4,2,3
7054,4,4,2,3
7055,4,4,2,3
7056,4,4,2,3
7057,4,4,2,3
7058,4,4,2,3
7059,4,4,2,3
7060,4,4,2,3
7061,4,4,2,3
7062,4,4,2,3
7063,4,4,2,3
7064,4,4,2,3
7065,4,4,24,3
7066,4,4,2,3
7067,4,4,2,3
7068,4,4,2,3
7069,4,4,2,3
7070,4,4,24,3
7071,4,4,2,3
7072,4,4,2,3
7073,4,4,2,3
7074,4,4,2,3
7075,4,4,2,3
7076,4,4,2,3
7077,4,4,2,3
7078,4,4,2,3
7079,4,4,2,3
7080,4,4,2,3
7081,4,4,2,3
7082,4,4,2,3
7083,4,4,2,3
7084,4,4,2,3
7085,4,4,2,3
7086,4,4,2,3
7087,4,4,2,3
7088,4,4,2,3
7089,4,4,2,3
7090,4,4,2,3
7091,4,4,2,3
7092,4,4,2,3
7093,4,4,2,3
7094,4,4,2,3
7095,4,4,2,3
7096,4,4,2,3
7097,4,4,2,3
7098,4,4,2,3
7099,4,4,2,3
7100,4,4,2,3
7101,4,4,2,3
7102,4,4,2,3
7103,4,4,2,3
7104,4,4,2,3
7105,4,4,2,3
7106,4,4,2,3
7107,4,4,2,3
7108,4,4,2,3
7109,4,4,2,3
7110,4,4,2,3
7111,4,4,2,3
7112,4,4,2,3
7113,4,4,2,3
7114,4,4,2,3
7115,4,4,2,3
7116,4,4,2,3
7117,4,4,2,3
7118,4,4,2,3
7119,4,4,2,3
7120,4,4,2,3
7121,4,4,2,3
7122,4,4,2,3
7123,4,4,2,3
7124,4,4,2,3
7125,4,4,2,3
7126,4,4,2,3
7127,4,4,2,3
7128,4,4,2,3
7129,4,4,2,3
7130,4,4,2,3
7131,4,4,2,3
7132,4,4,2,3
7133,4,4,2,3
7134,4,4,2,3
7135,4,4,2,3
7136,4,4,2,3
7137,4,4,2,3
7138,4,4,2,3
7139,4,4,2,3
7140,4,4,2,3
7141,4,4,2,3
7142,4,4,2,3
7143,4,4,2,3
7144,4,4,2,3
7145,4,4,2,3
7146,4,4,2,3
7147,4,4,2,3
7148,4,4,2,3
7149,4,4,2,3
7150,4,4,2,3
7151,4,4,2,3
7152,4,4,2,3
7153,4,4,2,3
7154,4,4,2,3
7155,4,4,2,3
7156,4,4,2,3
7157,4,4,2,3
7158,4,4,2,3
7159,4,4,2,3
7160,4,4,2,3
7161,4,4,2,3
7162,4,4,2,3
7163,4,4,2,3
7164,4,4,2,3
7165,4,4,2,3
7166,4,4,2,3
7167,4,4,2,3
7168,4,4,2,3
7169,4,4,2,3
7170,4,4,2,3
7171,4,4,2,3
7172,4,4,2,3
7173,4,4,2,3
7174,4,4,2,3
7175,4,4,2,3
7176,4,4,2,3
7177,4,4,2,3
7178,4,4,2,3
7179,4,4,2,3
7180,4,4,2,3
7181,4,4,2,3
7182,4,4,2,3
7183,4,4,2,3
7184,4,4,2,3
7185,4,4,2,3
7186,4,4,2,3
7187,4,4,2,3
7188,4,4,2,3
7189,4,4,2,3
7190,4,4,2,3
7191,4,4,24,3
7192,4,4,2,3
7193,4,4,2,3
7194,4,4,2,3
7195,4,4,2,3
7196,4,4,2,3
7197,4,4,2,3
7198,4,4,2,3
7199,4,4,2,3
7200,4,4,2,3
7201,4,4,2,3
7202,4,4,2,3
7203,4,4,2,3
7204,4,4,2,3
7205,4,4,2,3
7206,4,4,2,3
7207,4,4,2,3
7208,4,4,2,3
7209,4,4,2,3
7210,4,4,2,3
7211,4,4,2,3
7212,4,4,2,3
7213,4,4,2,3
7214,4,4,2,3
7215,4,4,2,3
7216,4,4,2,3
7217,4,4,2,3
7218,4,4,24,3
7219,4,4,2,3
7220,4,4,2,3
7221,4,4,2,3
7222,4,4,2,3
7223,4,4,2,3
7224,4,4,2,3
7225,4,4,2,3
7226,4,4,2,3
7227,4,4,2,3
7228,4,4,2,3
7229,4,4,2,3
7230,4,4,2,3
7231,4,4,2,3
7232,4,4,2,3
7233,4,4,2,3
7234,4,4,2,3
7235,4,4,2,3
7236,4,4,2,3
7237,0,0,15,0
7238,4,4,2,3
7239,4,4,2,3
7240,0,0,4,0
7241,0,0,4,0
7242,4,4,2,3
7243,0,0,3,0
7244,0,0,3,0
7245,0,0,15,0
7246,0,0,3,0
7247,0,0,3,0
7248,4,4,2,3
7249,0,0,3,0
7250,4,4,2,3
7251,4,4,2,3
7252,0,0,3,0
7253,0,0,4,0
7254,0,0,3,0
7255,0,0,4,0
7256,0,0,4,0
7257,4,4,2,3
7258,4,4,2,3
7259,0,0,4,0
7260,0,0,3,0
7261,0,0,3,0
7262,0,0,3,0
7263,4,4,2,3
7264,0,0,3,0
7265,4,4,2,3
7266,0,0,3,0
7267,0,0,4,0
7268,0,0,4,0
7269,4,4,2,3
7270,0,0,4,0
7271,4,4,2,3
7272,0,0,4,0
7273,0,0,3,0
7274,0,0,3,0
7275,4,4,2,3
7276,4,4,2,3
7277,4,4,2,3
7278,4,4,2,3
7279,4,4,2,3
7280,4,4,2,3
7281,4,4,2,3
7282,0,0,3,0
7283,0,0,15,0
7284,0,0,3,0
7285,0,0,3,0
7286,4,4,2,3
7287,4,4,2,3
7288,4,4,2,3
7289,4,4,2,3
7290,0,0,4,0
7291,0,0,3,0
7292,0,0,3,0
7293,4,4,2,3
7294,4,4,2,3
7295,4,4,2,3
7296,4,4,2,3
7297,0,0,4,0
7298,0,0,3,0
7299,0,0,3,0
7300,4,4,2,3
7301,4,4,2,3
7302,4,4,2,3
7303,0,0,3,0
7304,4,4,2,3
7305,0,0,3,0
7306,4,4,2,3
7307,4,4,2,3
7308,0,0,4,0
7309,0,0,3,0
7310,4,4,2,3
7311,4,4,2,3
7312,4,4,2,3
7313,4,4,2,3
7314,4,4,2,3
7315,4,4,2,3
7316,4,4,2,3
7317,4,4,2,3
7318,0,0,3,0
7319,4,4,2,3
7320,0,0,3,0
7321,4,4,2,3
7322,4,4,2,3
7323,0,0,4,0
7324,0,0,3,0
7325,0,0,3,0
7326,0,0,15,0
7327,0,0,4,0
7328,0,0,4,0
7329,0,0,15,0
7330,0,0,3,0
7331,4,4,2,3
7332,4,4,2,3
7333,4,4,2,3
7334,4,4,2,3
7335,4,4,2,3
7336,4,4,2,3
7337,0,0,3,0
7338,4,4,2,3
7339,4,4,2,3
7340,4,4,2,3
7341,4,4,2,3
7342,4,4,2,3
7343,4,4,2,3
7344,0,0,4,0
7345,4,4,2,3
7346,4,4,2,3
7347,4,4,2,3
7348,4,4,2,3
7349,0,0,15,0
7350,0,0,15,0
7351,0,0,3,0
7352,0,0,3,0
7353,0,0,15,0
7354,0,0,15,0
7355,4,4,2,3
7356,4,4,2,3
7357,4,4,2,3
7358,4,4,2,3
