,Anomaly_IsoForest,AnomalyScore_IsoForest,Anomaly_LOF,AnomalyScore_LOF,Anomaly_OCSVM,AnomalyScore_OCSVM
2100,1,0.05150099811749281,-1,-0.7001147722419254,-1,3.6139607085191408
2101,1,0.03699781224520643,-1,-0.6410502185869336,-1,3.923291363310885
2102,-1,-0.00042931350958397285,-1,-0.7606779101840055,-1,2.7980167196280097
2103,1,0.008544358113086126,-1,-0.7055493491698199,-1,3.4499264177191407
2104,1,0.08628750474533814,1,0.3281886458993113,1,7.693376130116254
2105,1,0.09821855058111917,1,0.41541896415819535,1,6.398328013525594
2106,1,0.078872781410468,1,0.3964947305610287,1,6.227741899705092
2107,1,0.07889124177542178,1,0.3593122720185631,1,5.794717343208874
2108,1,0.07692305876870481,1,0.3832953356112443,1,5.539522332428394
2109,1,0.08981645431512475,1,0.39589297244555977,1,6.237065374127932
2110,1,0.0796905965886312,1,0.3909272302520279,1,5.686761987468321
2111,1,0.04270301043979341,-1,-0.7437028590016317,-1,3.556011219391263
2112,1,0.0755373924984436,1,0.36064206417089983,1,5.858460689611674
2113,1,0.09163330932266556,1,0.4092971345484433,1,7.410821386538764
2114,1,0.0837178438182557,1,0.38542098689674553,1,7.14062734941881
2115,1,0.06948843516694175,1,0.28214884442994825,1,6.25369758640981
2116,1,0.08909244113464837,1,0.3624628442967983,1,7.696420777628461
2117,1,0.06675575234507986,1,0.2872534138949041,1,6.122412736571276
2118,1,0.08519258607090296,1,0.2691295484543115,1,6.937309144001699
2119,1,0.07253650799906414,1,0.31806860019435423,1,7.122959352443671
2120,1,0.03263732248212997,-1,-0.7544410962744024,-1,3.221485502869791
2121,1,0.03757844784128672,-1,-0.7164259272527296,-1,3.309162076587985
2122,1,0.02366235663909666,-1,-0.7153401502165935,-1,3.6532295088011044
2123,-1,-0.008790043760097621,-1,-0.6837930652101203,-1,2.6585875393815597
2124,1,0.003648025858280224,-1,-0.6881202052149107,-1,3.2538183460714265
2125,1,0.08919046746857268,1,0.3269632613999267,1,7.306872955751082
2126,1,0.08913584066108843,1,0.40677915539283616,1,7.193528676436004
2127,1,0.10128816855626921,1,0.38580333745142137,1,6.010277216463199
2128,1,0.08031586378946337,1,0.30920753322612415,1,5.442761275524688
2129,1,0.07343127581246967,1,0.3486554440409295,1,5.1435876663615865
2130,1,0.08598666152114637,1,0.36506742105317436,1,5.783973508791405
2131,1,0.08037524992036615,1,0.3474982049891897,1,5.31612967926172
2132,1,0.08783253689174697,1,0.3142569250700362,1,5.312304832226368
2133,1,0.08731577907811827,1,0.25636866562597893,1,5.543118315968135
2134,1,0.08519258607090296,1,0.2763110274111349,1,7.0527650825709705
2135,1,0.07652317531479091,1,0.37861572155676515,1,5.751528479673911
2136,1,0.08390215388212302,1,0.42865559227083694,1,6.135241691251513
2137,1,0.07667591659609191,1,0.4332446483591844,1,5.900223373302273
2138,1,0.053836900780708685,1,0.2938780445254092,1,5.248520156731557
2139,1,0.08104418021480703,1,0.34294183607039663,1,5.82538828212996
2140,1,0.07650531484433859,1,0.38871921165722956,1,6.294724428828987
2141,1,0.0890341700065524,1,0.3189201818614358,1,5.852360765648588
2142,1,0.08591057825026072,1,0.3357932894101141,1,7.782473193629959
2143,1,0.06508103444493407,1,0.21017629322907383,1,5.145713758978857
2144,1,0.07839185824306921,1,0.13085248352567835,-1,4.849102074700927
2145,1,0.07668162866060946,1,0.26103869117263434,1,6.486842015016283
2146,1,0.0586248917093678,1,0.2072986532676373,1,6.0395807295278
2147,1,0.06817153925118707,1,0.31863841442036733,1,6.673908187746391
2148,1,0.09216808911202462,1,0.3856753417332248,1,8.239234240761434
2149,1,0.09643821145363207,1,0.42021993624826803,1,6.468423971774519
2150,1,0.08442363277767434,1,0.3111298922800725,1,7.414082388009118
2151,1,0.07397549011229593,1,0.34243571267404493,1,7.618708491325723
2152,1,0.03309333531252201,-1,-0.7533655821306511,-1,3.490583620644219
2153,1,0.04357228663524304,-1,-0.7282451434966271,-1,3.5760687293179063
2154,1,0.07842813445828212,1,0.33037096012545186,1,7.0342462080476285
2155,1,0.026711615958766532,-1,-0.7090970599605975,-1,3.931845291325601
2156,1,0.006906943028320733,-1,-0.7571877679643106,-1,3.490842644300401
2157,1,0.0909459350633075,1,0.36199490429801684,1,7.830140081763949
2158,1,0.1018002866746161,1,0.4064375036338459,1,6.458320139744658
2159,1,0.08081407661461637,1,0.3777837167146221,1,6.267194149330577
2160,1,0.07910738895525421,1,0.35677210966455997,1,5.8497483899506655
2161,1,0.0717005172348828,1,0.3862428995055398,1,5.544074928705584
2162,1,0.08580563707731254,1,0.40189482532543575,1,6.235343091235573
2163,1,0.0822404473631052,1,0.39204410036904425,1,5.719208360930053
2164,1,0.08953243155634744,1,0.3730784411731465,1,5.7129218684985235
2165,1,0.08830266607271925,1,0.31521413632033646,1,5.944251120265519
2166,1,0.07212574627951718,1,0.38278302445559853,1,5.817185291473363
2167,-1,-0.006086407057615484,-1,-0.6647070190746345,-1,2.8476058758407325
2168,1,0.07928493923673852,1,0.43067632429538916,1,6.200441936934748
2169,1,0.07654227286956833,1,0.2917497633869879,1,7.13646166561453
2170,1,0.09953731169257168,1,0.3380393409470881,1,7.147061597860427
2171,1,0.09004654433485615,1,0.3703243292352707,1,7.8270767073265946
2172,1,0.07034460964058797,1,0.29091337255239247,1,6.356041429788728
2173,1,0.06053173489202751,1,0.18066252162147522,1,5.7523834530857645
2174,1,0.07864014844923728,1,0.25038860497647897,1,6.165237489248286
2175,1,0.08192723850493466,1,0.1153897722758952,-1,4.617025624553835
2176,1,0.06530668875787604,1,0.15765262871421037,1,4.926270425785267
2177,1,0.07847764753999198,1,0.31944670383817986,1,6.699328321398763
2178,1,0.07653083028074292,1,0.2847337867763191,1,6.7787480764447245
2179,1,0.07718161663791379,1,0.3375937848734747,1,6.747834211985575
2180,1,0.10030145021672682,1,0.30627132651173583,1,6.7762629596487685
2181,1,0.09192519161309842,1,0.38134809197074326,1,7.2193560186789645
2182,1,0.07766409461825363,1,0.35301184128788177,1,7.0841758465830225
2183,1,0.08918535349141965,1,0.37564796418991664,1,6.961742429926994
2184,1,0.05396288433049545,1,0.31796555171599494,1,5.082071388503872
2185,1,0.07612624045160388,1,0.4222235060402034,1,5.562136228228941
2186,1,0.08161846854295407,1,0.41205546686535155,1,5.834773927153483
2187,1,0.07393451227874309,1,0.39130725123172283,1,5.539795229737037
2188,1,0.07329994416987501,1,0.3980420287044768,1,5.840382467399283
2189,1,0.08177646466629734,1,0.4273088676206789,1,6.16718129484627
2190,1,0.07552600922677433,1,0.4391830712645204,1,5.890635369193342
2191,1,0.05145428033377958,1,0.33666257135751,1,5.352742976305551
2192,1,0.08066921924130688,1,0.4163002424426987,1,7.172629580876494
2193,1,0.0874932806516287,1,0.4073063471837486,1,7.331231416381307
2194,1,0.09115690900642986,1,0.40934676139971904,1,7.593221404955352
2195,1,0.08186919226390732,1,0.3914075780204229,1,6.784172838464655
2196,1,0.07388186592326074,1,0.4296274311552857,1,5.960071608341817
2197,1,0.06719855478679859,1,0.3061948679312585,1,6.530955398263263
2198,1,0.07813770298461836,1,0.39729969878334326,1,7.216240085577217
2199,1,0.07091416242776838,1,0.2856916344120346,1,7.52774976953326
2200,1,0.08040355771637137,1,0.29483314626890533,1,7.3095427284543915
2201,1,0.06479738743548208,1,0.2383995949647375,1,6.414530051474205
2202,1,0.0877433999254782,1,0.36043644603340463,1,8.163347659725279
2203,1,0.07044871941287717,1,0.31125400421825233,1,6.551341805030646
2204,1,0.053326885801728285,1,0.18804232805769017,1,5.931217649929727
2205,1,0.06835849864893595,1,0.14089891259502063,-1,4.772234664678053
2206,1,0.06159465867467018,1,0.17727649525886613,1,4.970884141877205
2207,1,0.07299020572164111,1,0.28342570937148626,1,6.915627815809316
2208,1,0.0708484354170934,1,0.2769144385190294,1,7.07497734977523
2209,1,0.07240947454375024,1,0.3472574108509803,1,6.953035575467671
2210,1,0.08982483194384577,1,0.3562943516875141,1,7.13574105051536
2211,1,0.07182958204973161,1,0.23844652966564572,1,6.4182167524660265
2212,1,0.046741325495866126,-1,-0.6962504358387018,-1,3.6477809012582827
2213,1,0.04982739863839852,1,0.29863087132963506,1,5.310353366632759
2214,1,0.08534050124958947,1,0.41202131820943677,1,7.500548308955809
2215,1,0.0054969182467971,-1,-0.7016907110820159,-1,3.4880484643359186
2216,-1,-0.005712160565318369,-1,-0.7476522053489634,-1,2.8302562833467406
2217,1,0.03347291329801744,-1,-0.7505878349569761,-1,3.5871604869438016
2218,1,0.08370668168815704,1,0.4122383302183976,1,7.277448816624887
2219,1,0.029378178081082285,-1,-0.6513867023513387,-1,3.9638124560858725
2220,1,0.10905062177911762,1,0.40681848591758496,1,7.9646338549772455
2221,1,0.10074730443190755,1,0.36835873630998317,1,7.594190404262005
2222,1,0.09437811584791178,1,0.33179157224194267,1,6.821161267199385
2223,1,0.11137761657588335,1,0.3996102628688727,1,7.721099565237828
2224,1,0.10454160000462243,1,0.35464804925291604,1,7.546360328835243
2225,1,0.08196076288398246,1,0.3023639185862754,1,7.597582008415337
2226,1,0.11543310783206062,1,0.38812863086622484,1,8.316711014740992
2227,1,0.1108959468543842,1,0.3533370093044865,1,7.7451673776047185
2228,1,0.10006911957035575,1,0.35515730852300265,1,7.498222027705509
2229,1,0.09454139145377072,1,0.36722549837370244,1,7.538313683528772
2230,1,0.10891860795196584,1,0.40050772760963516,1,8.26782669716446
2231,1,0.0930796714818381,1,0.371640987438304,1,7.281176151413983
2232,1,0.08886565370338345,1,0.3607931285582928,1,7.731326653312922
2233,1,0.09950944769750952,1,0.3845833408670918,1,7.3474688558745385
2234,1,0.10034299875969616,1,0.3655223435979711,1,8.327948761510862
2235,1,0.05956989435899407,1,0.2269618932546844,1,6.658201017182995
2236,1,0.08600424908090565,1,0.28543199930813734,1,7.223397432163607
2237,1,0.09002047570687177,1,0.3586978170676143,1,7.806073497438847
2238,1,0.07964855744731081,1,0.3534088720324946,1,7.572709918593744
2239,1,0.07898679972316464,1,0.3409484817290769,1,7.586572637314813
2240,1,0.09967427854737476,1,0.3705825064128334,1,7.576218649120536
2241,1,0.10145297589091457,1,0.16660681613938633,1,7.006055617998665
2242,1,0.10377507379517847,1,0.34348534565993716,1,7.629445767549621
2243,1,0.10331420596804142,1,0.2925277316882522,1,8.16202910654344
2244,1,0.09982878056067152,1,0.2855049277161177,1,7.450826704880146
2245,1,0.10769329095758318,1,0.42053200662367907,1,7.7676965581658015
2246,1,0.10714879379100306,1,0.43299443400098503,1,8.040223801853278
2247,1,0.0937242877843048,1,0.31168813932353445,1,7.16106272382973
2248,1,0.1038512624433881,1,0.36571607072342993,1,7.672860890175659
2249,1,0.10722189278031141,1,0.40801891794363265,1,7.101436872978109
2250,1,0.10489338119570646,1,0.3891664679667364,1,6.956098330698438
2251,1,0.11083956816506113,1,0.4101407376895885,1,8.088094977762864
2252,1,0.0948830802163726,1,0.34181539232477953,1,7.749120387951649
2253,1,0.11178422196262033,1,0.3883016243982411,1,7.26295345583819
2254,1,0.10077397631335255,1,0.34740249190395733,1,7.428157969190382
2255,1,0.12060452376935588,1,0.40565703531567965,1,8.616510158016395
2256,1,0.112838571178981,1,0.31922355203397235,1,7.791694968111566
2257,1,0.08613357569223162,1,0.1064157587449357,1,6.66513247259984
2258,1,0.10180811393304723,1,0.380920957532521,1,8.41270090278954
2259,1,0.0664459013069203,1,0.21110275021515168,1,6.722424715218505
2260,1,0.0881315758621507,1,0.27992694944197316,1,7.26872884787172
2261,1,0.09840432384218123,1,0.34531139065117267,1,7.826711378418408
2262,1,0.08612331244516397,1,0.3307592040782261,1,7.669352894590094
2263,1,0.11699022622632343,1,0.3857829606254002,1,6.9647184467460646
2264,1,0.09335844325367709,1,0.1645218073076371,1,7.023151286135973
2265,1,0.10828950040982749,1,0.42189405450942075,1,8.599929706123987
2266,1,0.07917797588181635,1,0.35264646530161103,1,6.792226029634763
2267,1,0.09971502379869113,1,0.3115932816877991,1,7.087721926869219
2268,1,0.08865502986575974,1,0.3282145860953607,1,7.193985757575347
2269,1,0.09598268798226994,1,0.37663732193273436,1,6.8360696745308065
2270,1,0.11017422371802299,1,0.36619796176278485,1,7.730689595442619
2271,1,0.07465703828160597,1,0.2562980672380495,1,7.051945918678666
2272,1,0.10101131997059448,1,0.33075919424306766,1,7.013612062812374
2273,1,0.1092054733377566,1,0.28597266919302156,1,7.241379458688301
2274,1,0.11385671090978838,1,0.40894794845300675,1,7.482537024889908
2275,1,0.09792462225786647,1,0.3084476080083174,1,6.447120370373324
2276,1,0.11018345985133093,1,0.41105452867187986,1,7.270688184556558
2277,1,0.07960715834490995,1,0.29202022639602654,1,7.141598751016727
2278,1,0.09856178537663796,1,0.27049878658738646,1,7.304989973777031
2279,1,0.12055725338921736,1,0.4127308463965673,1,7.48580012778859
2280,1,0.11921966797718775,1,0.40269803343226807,1,7.822555095325545
2281,1,0.11413881112348262,1,0.4238956430146481,1,8.690305899767301
2282,1,0.10778419058746369,1,0.40454118698001973,1,7.468172235355645
2283,1,0.11173191601085608,1,0.4220662599889028,1,7.636147608936737
2284,1,0.11030785284105948,1,0.3743657371436302,1,8.267833493687172
2285,1,0.10200401778057927,1,0.35541261276057834,1,7.713272075875944
2286,1,0.11418212926551496,1,0.4416453121297177,1,8.632144678803867
2287,1,0.1141274543309923,1,0.42323287448473534,1,8.340312869101025
2288,1,0.10427218013664397,1,0.32062117310538185,1,8.024794675487536
2289,1,0.10608921697212514,1,0.3790592513667441,1,8.003422347662339
2290,1,0.11570003894242242,1,0.3926227831998328,1,8.565639164365285
2291,1,0.09204933631481882,1,0.29656760707752094,1,7.2667870929434315
2292,1,0.0577623116107473,1,0.14756360095402843,1,6.256027797713803
2293,1,0.09818805424332655,1,0.3024758363622331,1,8.205804509394504
2294,1,0.09147715142278329,1,0.2923673774094935,1,7.280210340487842
2295,1,0.09504702018784883,1,0.3903376884402274,1,7.9963921203873385
2296,1,0.11314501236917768,1,0.4068092499148288,1,7.416706391089553
2297,1,0.11244700487025738,1,0.40997250242692584,1,7.803159522479204
2298,1,0.10629668778104451,1,0.4007563710468267,1,7.369473861153577
2299,1,0.10760395983805993,1,0.4107763929915127,1,7.573478272156279
2300,1,0.10349040720527614,1,0.38013486220653037,1,8.257261232643097
2301,1,0.09549032147942321,1,0.35675413822956714,1,7.693760099168429
2302,1,0.10796471754007103,1,0.43674359803580753,1,8.516122625948219
2303,1,0.08090222762465726,1,0.2387547157000427,1,6.755460362685664
2304,1,0.10672793993366309,1,0.4336404895347362,1,8.232803127116002
2305,1,0.11634575786613921,1,0.4202882889662174,1,8.040920374177722
2306,1,0.10025699809427913,1,0.3332219932772731,1,6.917569281091364
2307,1,0.1124426164976235,1,0.4089502478968934,1,7.809084784274153
2308,1,0.08971485243852306,1,0.24501200566818482,1,6.7830687339468225
2309,1,0.09519501881578946,1,0.26765415070598086,1,7.556643322601567
2310,1,0.08016144176706286,1,0.3078571824300129,1,6.484557353766398
2311,1,0.11839440921682448,1,0.39285237628253933,1,8.00768092989408
2312,1,0.09769566974872335,1,0.12255334726530376,1,6.492791206276874
2313,1,0.08216228278385151,1,0.06731408522121063,1,6.199029240329966
2314,1,0.09891875646546222,1,0.3729136437263445,1,7.831574385465803
2315,1,0.09684890245144451,1,0.34471728318625483,1,8.009155354372162
2316,1,0.09469284319519561,1,0.3079894162466241,1,7.039684405880723
2317,1,0.07939058854271136,1,0.15397401487351048,1,6.620908875888409
2318,1,0.08104644764963348,1,0.3471429470930074,1,6.94397284470509
2319,1,0.10086486898911695,1,0.36329025614041766,1,7.399284851975761
2320,1,0.09275638098518052,1,0.3472165927086315,1,7.535745140935815
2321,1,0.10567114294992247,1,0.39711005263450416,1,7.268717672296447
2322,1,0.08591994301096229,1,0.2979326523653605,1,6.416674484135128
2323,1,0.10696936312247668,1,0.39766434648044613,1,7.502314363893328
2324,1,0.10895430675262086,1,0.329864837533308,1,7.302870661222377
2325,1,0.0989112160013092,1,0.3334089231825279,1,7.0686296442918
2326,1,0.07877283702223853,1,0.30839242977064196,1,7.164270402502054
2327,1,0.10882114306289331,1,0.37816291998447404,1,7.79702875194732
2328,1,0.09587915323997415,1,0.3569695171875147,1,6.859355332216847
2329,1,0.0941171619974649,1,0.32957155653075065,1,7.110481659164731
2330,1,0.07967319592940991,1,0.3256634588990275,1,7.368646681900664
2331,1,0.09429463067520377,1,0.3250005404589307,1,7.298545536665317
2332,1,0.10774604882634675,1,0.3979097992850831,1,7.515415538924876
2333,1,0.09006922783185933,1,0.3215891923526386,1,6.636947616268259
2334,1,0.10763764177469737,1,0.4355655590169114,1,8.181349104027031
2335,1,0.10818388531268491,1,0.3401046222538633,1,7.544770643046554
2336,1,0.09727928144287923,1,0.3466959505634939,1,7.30352375215699
2337,1,0.07877283702223853,1,0.3240896110608802,1,7.395830352117354
2338,1,0.10985611332484774,1,0.3915901368903223,1,8.054542238356378
2339,1,0.09491851889685793,1,0.3667774570369051,1,7.089674518403792
2340,1,0.09599586595259868,1,0.34373267678210273,1,7.344605271879639
2341,1,0.09877108534308243,1,0.3232856149958132,1,7.563176357436187
2342,1,0.10660093142583033,1,0.4233424070694166,1,7.745279897817321
2343,1,0.10153963352634354,1,0.3515904669280334,1,7.163609345029561
2344,1,0.10669909434691321,1,0.43103481065727745,1,8.009916883229991
2345,1,0.09237334431295136,1,0.3516988165878614,1,7.608183435713456
2346,1,0.06098819492190849,1,0.21444320608617495,1,6.482681768461231
2347,1,0.09451759543937688,1,0.3209937995977421,1,7.291266772616189
2348,1,0.10556284868068594,1,0.36715805006134183,1,7.812969325403144
2349,1,0.10654747759726257,1,0.41118524311504623,1,7.228232682241952
2350,1,0.10538512091542407,1,0.3955512649796413,1,7.078171396003177
2351,1,0.10060981885632853,1,0.29145064720161096,1,7.586081397103426
2352,1,0.11033998902177444,1,0.3912925746890241,1,7.366482182817995
2353,1,0.09621645424500419,1,0.34200147876556763,1,7.80766808356068
2354,1,0.10551701690836102,1,0.4281102946366715,1,8.010907476631731
2355,1,0.10675771814305096,1,0.43399853429264124,1,8.285639763976404
2356,1,0.09485567898877628,1,0.35364754372873364,1,7.498839004163546
2357,1,0.10335159693945395,1,0.3663030062126682,1,8.049643674655877
2358,1,0.08610090900250356,1,0.2575421146011758,1,7.035961823875771
2359,1,0.10629579331603484,1,0.4032827712482796,1,7.374837437997593
2360,1,0.10698368879488357,1,0.41872836537144853,1,8.371729675842156
2361,1,0.10929658602796266,1,0.4041925009958973,1,7.605790005464456
2362,1,0.11272805533732738,1,0.3945493929156698,1,7.221314876718261
2363,1,0.09369571920038744,1,0.37825426911503524,1,7.796415972411393
2364,1,0.0904388383813578,1,0.2798298127504846,1,7.094591339094453
2365,1,0.09764955490017097,1,0.28294983941265683,1,8.006991907178714
2366,1,0.07713366975830094,1,0.3403049036276884,1,6.599312852297892
2367,1,0.11441968334041652,1,0.39521420291686016,1,8.344097821692957
2368,1,0.09229445324340102,1,0.15011897224738346,1,6.850030271654397
2369,1,0.0798092343810356,1,0.13664532141200558,1,6.45005832454029
2370,1,0.09979519867336895,1,0.3525349147699157,1,8.10821639565445
2371,1,0.1043878469619155,1,0.3916717282954123,1,7.170460164286054
2372,1,0.09474964233009253,1,0.33949720401455785,1,7.262511620505185
2373,1,0.10627402651299633,1,0.40283577123720704,1,7.754679158020517
2374,1,0.10765892256861037,1,0.39498323010112424,1,7.135715931715411
2375,1,0.0952734761063273,1,0.3549052730448081,1,7.553428556893904
2376,1,0.11406823953744599,1,0.39279308130580803,1,6.986389640663311
2377,1,0.10926697495258958,1,0.4102730942234496,1,8.231235759058544
2378,1,0.10360403414396951,1,0.3521783945708947,1,7.797532553215654
2379,1,0.11608125452270851,1,0.3968377888720884,1,7.088429867188232
2380,1,0.10226936217393268,1,0.35404701946496586,1,7.563593903548714
2381,1,0.09069005710521777,1,0.2440499663917428,1,6.9062387230830655
2382,1,0.0976553771207821,1,0.2796448603532167,1,7.698315443058531
2383,1,0.0808088897708632,1,0.3168199896355339,1,6.595112702100232
2384,1,0.11868554965032163,1,0.39938221253185313,1,8.151736120497251
2385,1,0.09875793118724113,1,0.1384464611614511,1,6.61323445218151
2386,1,0.08394303834126665,1,0.0636488393259731,1,6.309429722233069
2387,1,0.09837023723741861,1,0.37742391878652093,1,7.969701222974157
2388,1,0.09253687996858967,1,0.2836058173512379,1,6.869807943242113
2389,1,0.05929538320790617,1,0.16676225007473588,1,6.366839972081194
2390,1,0.09426278099140434,1,0.3134626690696003,1,7.398877738821462
2391,1,0.079928816518402,1,0.30082630040453506,1,7.267374411435552
2392,1,0.10091448006593373,1,0.3180563705759676,1,7.215785671123933
2393,1,0.08973686544467852,1,0.33345967303599666,1,7.324904766800372
2394,1,0.09552993158838746,1,0.3264851884768032,1,7.166557883360602
2395,1,0.09555429050950559,1,0.37941709391839606,1,6.957507092395765
2396,1,0.11071688826494958,1,0.3722600200313517,1,7.869407660829464
2397,1,0.07662972031681375,1,0.2656301986311982,1,7.180532227486743
2398,1,0.0993881841272451,1,0.3367826115296606,1,7.139775952005191
2399,1,0.11001170747145705,1,0.30168366155489457,1,7.371655068106952
2400,1,0.1121466961213296,1,0.4131272673638069,1,7.615231656680494
2401,1,0.09781078396862158,1,0.3169566913578308,1,6.559451997142144
2402,1,0.11190859266265252,1,0.4096693699142959,1,7.3988694544521625
2403,1,0.08076826726851755,1,0.252530130302395,1,6.8769597283214985
2404,1,0.09803405892108819,1,0.2794643579464786,1,7.763469785694147
2405,1,0.11340104751717317,1,0.3915571930269528,1,7.394897922587622
2406,1,0.11454766877021788,1,0.38997266156853083,1,8.076651387490193
2407,1,0.10370666947142848,1,0.38818917836669553,1,6.9323172593493085
2408,1,0.10640400957612112,1,0.4092022519933718,1,8.097746727826822
2409,1,0.07655845048754828,1,0.3094671967052396,1,7.12428075104106
2410,1,0.09250349112899364,1,0.3376399607817575,1,7.368287075821372
2411,1,0.08623311700120517,1,0.25167809237430094,1,6.809770264034402
2412,1,0.07694535983398071,1,0.3228429953613552,1,6.370707258943978
2413,1,0.05861482328609324,1,0.19598231373341157,1,6.2717108796283965
2414,1,0.10730139324648713,1,0.4205320066236792,1,7.904139893332628
2415,1,0.09124149074872323,1,0.11871452898586221,1,6.638802749262294
2416,1,0.07971262480338942,1,0.10567924634129988,1,6.243942585554635
2417,1,0.09769213609101424,1,0.3583748436258112,1,7.844257841029431
2418,1,0.07683333982228818,1,0.29193145514363206,1,6.414288335592466
2419,1,0.08986522177137202,1,0.37133620785715604,1,6.364162378081408
2420,1,0.08442343269109492,1,0.36779578832819215,1,6.27485293979525
2421,1,0.07982643965223729,1,0.3432727591985727,1,6.103223469764489
2422,1,0.07155225104055374,1,0.22670585078796668,1,6.267829190746752
2423,1,0.05358807794610121,1,0.2695772586636529,1,5.951605380580917
2424,1,0.03182590344226344,1,0.20255740384690557,1,6.123251695870596
2425,1,0.031569026553377066,1,0.15651300208073038,1,5.581022803838059
2426,1,0.0035571391428011467,-1,-0.23503504724954039,-1,2.713682574473871
2427,-1,-0.0056895634201750145,-1,-1.733173904799229,-1,0.20698708812253486
2428,1,0.08535772750236292,1,0.3198040987820028,1,7.010371235704583
2429,1,0.06643838877783576,1,0.32206918741333035,1,6.594392568703405
2430,1,0.030685072605108832,1,0.22644168961941635,1,5.641868136377928
2431,1,0.033197808443009624,1,0.14605409653331125,1,5.071867473408412
2432,1,0.05964840515364278,1,0.28696276775150587,1,6.747795086464762
2433,1,0.05855631568867076,1,0.25849427765776567,1,5.871090601750722
2434,1,0.06683425434794699,1,0.30378402972224827,1,6.421011443460792
2435,1,0.029948156323092112,1,0.1794624422324551,1,5.159157850311789
2436,1,0.051277487143178924,1,0.29081201423709224,1,5.623298095396078
2437,1,0.0731966092316555,1,0.30630402163554926,1,6.285984808124869
2438,1,0.09030620905289205,1,0.3224396022871676,1,6.740333706703317
2439,1,0.09944436038866666,1,0.14681109595395303,1,6.678168748801372
2440,1,0.08604850070104142,1,0.3504045818181327,1,6.273210790429801
2441,1,0.108128730889957,1,0.35725335278464887,1,7.339056100000634
2442,1,0.09460063773688515,1,0.39776818382277024,1,7.263559034538497
2443,1,0.06938518708371261,1,0.2618446267661334,1,5.656126868749646
2444,1,0.020181911909827766,-1,-4.94560123378304,-1,1.7532396105219914
2445,1,0.06220840995576965,-1,-6.549484537260219,-1,0.9991243129060687
2446,1,0.07508368600098259,1,0.331982224613663,1,6.473360196091886
2447,1,0.0916316499435107,1,0.33099249215003046,1,7.064881281742795
2448,1,0.05715777900986341,1,0.26201870617668654,1,5.625069291344468
2449,1,0.05846009339489644,1,0.18182100738599627,1,5.921010351041855
2450,1,0.039854836826632656,1,0.1735054103157554,1,6.081830071158941
2451,1,0.009056465417761062,-1,-0.24551450893403026,-1,2.864217295481782
2452,-1,-0.0014907967159832891,-1,-1.655556022237257,-1,0.21888879531470717
2453,1,0.09040861882591189,1,0.32497382969344746,1,7.404260930986786
2454,1,0.07220724156608566,1,0.3295454639856854,1,6.972377913529525
2455,1,0.10227556241673663,1,0.34305368870144526,1,7.150374322327357
2456,1,0.07462780119199303,1,0.3257767037550643,1,6.38480995589685
2457,1,0.06220840995576965,-1,-6.551299520728455,-1,0.9965170085431154
2458,1,0.020181911909827766,-1,-4.94677803144248,-1,1.730194400055301
2459,1,0.09855295791709223,1,0.1367385212887895,1,6.590752118905527
2460,1,0.03714191426479396,1,0.07935508267489122,1,5.90243236529112
2461,1,0.07683333982228818,1,0.28164209829506426,1,6.3254387452529075
2462,1,0.06938518708371261,1,0.2641506662574493,1,5.577858752301342
2463,1,0.05715777900986341,1,0.27532377953656195,1,5.5473331306366545
2464,1,0.07854466859349468,1,0.3348484146928654,1,6.0183440389965535
2465,1,0.08380179384366132,1,0.35963380296992264,1,6.194257414144788
2466,1,0.08925195619988652,1,0.3635487117386209,1,6.281329994136199
2467,1,0.08876687441228054,1,0.32664206646955063,1,6.146790099019076
2468,1,0.08192571914016072,1,0.30949808326205575,1,6.043716313945011
2469,1,0.07652886371200812,1,0.2944233210602687,1,5.99781966793034
2470,1,0.05531487701836957,1,0.20921355626678118,1,5.520569326304313
2471,1,0.09497932030070633,1,0.38355801939325374,1,7.1699931691895
2472,1,0.03926161887414564,1,0.21951392360339406,1,6.458324776730798
2473,1,0.05881072984821967,1,0.3065853977083224,1,6.299701406782078
2474,1,0.07563822242273843,1,0.23206717320335724,1,6.625529974992666
2475,1,0.07117029315979456,1,0.2173713750731281,1,6.46449539625031
2476,1,0.052551304097357254,1,0.27719557793148364,1,6.1424272502591775
2477,1,0.0349882896174632,1,0.20934066420053554,1,6.3086124665866326
2478,1,0.033640502158230556,1,0.12066881477596048,1,5.757697333457767
2479,1,0.003598558564732346,-1,-0.22266421697414107,-1,2.796948595824039
2480,-1,-0.0037480084403937464,-1,-1.6684171172494848,-1,0.21353488158581957
2481,1,0.08454479587782276,1,0.31396153982140285,1,7.227238602687167
2482,1,0.06488770840017899,1,0.3271833761987486,1,6.8020383453259035
2483,1,0.033190240779013114,1,0.2119497006430524,1,5.811413897068224
2484,1,0.03666088975153903,1,0.15955369353890103,1,5.229522310615837
2485,1,0.061973759444175935,1,0.2986500162639827,1,6.959905733112317
2486,1,0.06210735059061784,1,0.2721149417079438,1,6.055391060533121
2487,1,0.07039034565988067,1,0.3055133794980289,1,6.622261931626741
2488,1,0.032570906171231595,1,0.1878097925481721,1,5.307653994455037
2489,1,0.0524335498074075,1,0.2775100379508626,1,5.797720320018739
2490,1,0.07411414637191871,1,0.31499501728182566,1,6.474057158984581
2491,1,0.08788934562193651,1,0.35400255660776137,1,6.9629391209984
2492,1,0.08591477587296481,1,0.36932188511332553,1,6.481663558917822
