DBSCAN,count,mean,std,min,25%,50%,75%,max
180,18.0,-0.05803885566666667,0.006848768671241843,-0.067940195,-0.067035112,-0.053740324,-0.0531994815,-0.05256482
181,6.0,-0.058333804999999996,0.007216893846015443,-0.06764218,-0.06423156199999999,-0.053999708,-0.0536603015,-0.053171888
182,6.0,-0.058832336500000006,0.007286716179056481,-0.068249248,-0.06481379525,-0.0543639485,-0.05407145225,-0.053745843
183,6.0,-0.05913587033333334,0.007278165300392502,-0.068525188,-0.065122848,-0.054673001,-0.0543805045,-0.054054896
184,6.0,-0.05945596066666667,0.007260702299652249,-0.068823203,-0.06542914125,-0.0549930915,-0.0546895575,-0.054430174
185,6.0,-0.05977053233333333,0.007256938704503567,-0.069132256,-0.0657464725,-0.055313182,-0.05501240725,-0.054728189
186,6.0,-0.06008694350000001,0.007242840958191358,-0.069430271,-0.066055525,-0.055638791,-0.05532146025,-0.055070355
187,6.0,-0.06039599633333334,0.007242440764590201,-0.069739324,-0.06636181875000001,-0.055936806500000005,-0.05561947525,-0.05541252
188,6.0,-0.06071792633333334,0.007241303330106665,-0.070070452,-0.06667914975,-0.056262415499999996,-0.05592852825,-0.055743648
189,6.0,-0.0610288185,0.007235936761756245,-0.070379504,-0.06698544299999999,-0.056582505500000005,-0.056237581,-0.056052701
190,6.0,-0.06134339016666666,0.007244394533237167,-0.07072167,-0.06729449525,-0.05688604,-0.05653559625,-0.056383829
191,6.0,-0.061670839000000005,0.00723473994782856,-0.071052798,-0.06760354874999999,-0.057228205500000004,-0.05687776125,-0.056692882
192,6.0,-0.061976212333333336,0.007237321505103825,-0.071361851,-0.0679098415,-0.0575262205,-0.05715922,-0.057035047
193,6.0,-0.06228710483333333,0.007248899247265765,-0.071704016,-0.06821889425,-0.057835273,-0.05745999525,-0.057333063
194,6.0,-0.0563819895,0.007295194904153356,-0.065809939,-0.06236620775,-0.0519080825,-0.0516321425,-0.051273421
195,6.0,-0.05329698066666666,0.007286282555550636,-0.062697336,-0.0592701615,-0.048828592500000004,-0.0485940435,-0.048160818
196,6.0,-0.053622589666666665,0.007286635784906217,-0.063039501,-0.05958749175,-0.0491542015,-0.04892793125,-0.048469871
