PC1,PC2,Cluster
0.18061052173816836,1.3676946569792598,2
-4.804915086218357,0.08350187430766368,3
-2.548114650095687,-1.334919805205652,1
-1.2894896785304337,0.8143518868785709,2
3.9892905771424827,-0.2778680046174274,2
0.13910053280916437,0.9285111779574166,2
-1.0175419973400799,-0.21754575069814625,1
-3.4500505919309243,-13.22285909108572,1
-1.7129955767023073,0.7132064386720489,1
1.1833918341677512,-0.2934198522700163,2
0.8874488304937698,0.6533251082512797,2
-7.295567155456516,1.2809522416171144,3
1.1843123021519477,0.27174650758237323,2
-6.043685779956624,-0.8381880820935412,3
0.46823931976015876,1.2609131281543355,2
2.0069402869711777,1.3791508663342757,2
0.26012514759471456,0.9983140621324819,2
-1.2399492109262387,0.946523077015418,1
-1.3294211799647346,1.1553357344937698,1
0.16061339729028107,1.3717684123902771,2
0.3347366721116012,1.5880100809785191,2
-3.4151972219517748,-5.051336404859923,1
-1.2828714725129737,-3.2133732026824284,1
1.7775460465503081,0.9191669335936585,2
-0.9196101155283404,-2.219986632342215,1
1.7306046837909501,1.0503201211174398,2
-1.4755178507120046,0.29555690420172187,1
-2.891366901555588,-0.5727745892390148,1
-1.1497136072217609,-3.0955621198992507,1
5.435678161324448,-6.460690093483926,0
0.4345935428358948,0.8487615335277197,2
2.6025569971486906,-0.30147945700403633,2
1.6908196771423607,0.3092300066953414,2
-6.283404507886811,1.600648903720582,3
0.9769637298986984,0.26632917178989507,2
0.47659319339180495,1.1414188218956842,2
1.589338437152461,1.1913274232425133,2
2.260899710726286,1.0864282471096638,2
1.1098811510846804,1.005128720324905,2
-0.7394926016119903,1.1061097897774923,1
-1.1805454406721991,0.015545040122189407,1
-0.18920422906335763,1.0893614690393778,2
0.5266099072591668,2.9299278955378467,2
-2.0920884617154103,0.5964940118489286,1
-1.4328550814642376,0.5950341263065279,1
-0.46920883812538516,-1.2746972882573946,1
0.42412959485080093,1.3634882017813146,2
1.8589582415037609,1.671934521711153,2
0.4748013297998305,0.7869334676209081,2
