DBSCAN,count,mean,std,min,25%,50%,75%,max
82,8.0,1.593013337430197,0.0,1.593013337430197,1.593013337430197,1.593013337430197,1.593013337430197,1.593013337430197
83,8.0,1.3073561962376468,0.0,1.3073561962376468,1.3073561962376468,1.3073561962376468,1.3073561962376468,1.3073561962376468
84,8.0,1.1870795052092042,0.0,1.1870795052092042,1.1870795052092042,1.1870795052092042,1.1870795052092042,1.1870795052092042
85,16.0,-0.80500319,0.13198505914066588,-0.932797174,-0.932797174,-0.80500319,-0.677209206,-0.677209206
86,40.0,-0.06379808135306729,0.33668660845242715,-0.466724996,-0.45169041,0.059485527,0.2399005633602214,0.3000389088744421
87,8.0,0.2699697361173317,0.0,0.2699697361173317,0.2699697361173317,0.2699697361173317,0.2699697361173317,0.2699697361173317
88,8.0,0.3301080816315525,0.0,0.3301080816315525,0.3301080816315525,0.3301080816315525,0.3301080816315525,0.3301080816315525
89,8.0,-0.12092951,0.0,-0.12092951,-0.12092951,-0.12092951,-0.12092951,-0.12092951
90,8.0,0.1196238723317788,0.0,0.1196238723317788,0.1196238723317788,0.1196238723317788,0.1196238723317788,0.1196238723317788
91,8.0,-0.226171614,0.0,-0.226171614,-0.226171614,-0.226171614,-0.226171614,-0.226171614
92,8.0,0.6307998092026579,0.0,0.6307998092026579,0.6307998092026579,0.6307998092026579,0.6307998092026579,0.6307998092026579
93,16.0,0.3000389088744424,0.0776382702150151,0.2248659769816662,0.2248659769816662,0.3000389088744424,0.3752118407672186,0.3752118407672186
94,30.0,-1.0681084516,0.4750745544097594,-1.789768598,-1.338731006,-0.99293552,-0.797485897,-0.421621237
95,6.0,-1.849906943,0.0,-1.849906943,-1.849906943,-1.849906943,-1.849906943,-1.849906943
96,6.0,-2.1054949120000006,4.864753555590494e-16,-2.105494912,-2.105494912,-2.105494912,-2.105494912,-2.105494912
97,6.0,-1.368800179,0.0,-1.368800179,-1.368800179,-1.368800179,-1.368800179,-1.368800179
98,6.0,-1.684526493,0.0,-1.684526493,-1.684526493,-1.684526493,-1.684526493,-1.684526493
99,6.0,-1.594318975,0.0,-1.594318975,-1.594318975,-1.594318975,-1.594318975,-1.594318975
100,6.0,-1.5492152160000001,2.432376777795247e-16,-1.549215216,-1.549215216,-1.549215216,-1.549215216,-1.549215216
101,6.0,-1.879976116,0.0,-1.879976116,-1.879976116,-1.879976116,-1.879976116,-1.879976116
102,6.0,-1.534180629,0.0,-1.534180629,-1.534180629,-1.534180629,-1.534180629,-1.534180629
103,6.0,-1.173350556,0.0,-1.173350556,-1.173350556,-1.173350556,-1.173350556,-1.173350556
104,6.0,-1.684526493,0.0,-1.684526493,-1.684526493,-1.684526493,-1.684526493,-1.684526493
105,6.0,-1.48907687,0.0,-1.48907687,-1.48907687,-1.48907687,-1.48907687,-1.48907687
106,6.0,-2.4963941580000006,4.864753555590494e-16,-2.496394158,-2.496394158,-2.496394158,-2.496394158,-2.496394158
107,7.0,-0.737347551,0.0,-0.737347551,-0.737347551,-0.737347551,-0.737347551,-0.737347551
108,7.0,-0.9177625880000002,2.398355846665908e-16,-0.917762588,-0.917762588,-0.917762588,-0.917762588,-0.917762588
109,7.0,-1.353765593,0.0,-1.353765593,-1.353765593,-1.353765593,-1.353765593,-1.353765593
110,7.0,-0.647140033,0.0,-0.647140033,-0.647140033,-0.647140033,-0.647140033,-0.647140033
111,7.0,0.4804539454171054,1.199177923332954e-16,0.4804539454171055,0.4804539454171055,0.4804539454171055,0.4804539454171055,0.4804539454171055
112,7.0,0.7210073274739905,1.199177923332954e-16,0.7210073274739907,0.7210073274739907,0.7210073274739907,0.7210073274739907,0.7210073274739907
113,7.0,-0.6321054469999999,1.199177923332954e-16,-0.632105447,-0.632105447,-0.632105447,-0.632105447,-0.632105447
